Date,stock_price,portfolio_value,current_val,stock_owned,cash_in_hand,stock_value,sell_buy,marker_buy,marker_sell,color
2018-12-21,40.88999938964844,1001.38314170478,2.6938801278431583,24.48968345933227,0.0,1001.38314170478,hold,,,
2018-12-24,40.33000183105469,987.6689787568201,-13.714162947959835,24.48968345933227,0.0,987.6689787568201,hold,,,
2018-12-26,42.150001525878906,1032.1369711596287,44.46799240280859,0.0,1032.1369711596287,0.0,sell,,42.150001525878906,red
2018-12-27,41.45000076293945,1032.1369711596287,0.0,0.0,1032.1369711596287,0.0,hold,,,
2018-12-28,41.59000015258789,1032.1369711596287,0.0,0.0,1032.1369711596287,0.0,hold,,,
2018-12-31,41.88999938964844,1032.1369711596287,0.0,0.0,1032.1369711596287,0.0,hold,,,
2019-01-02,41.41999816894531,1032.0853643110709,-0.051606848557867124,24.917561804357536,0.0,1032.0853643110709,buy,41.41999816894531,,blue
2019-01-03,40.22999954223633,1002.3332566329508,-29.75210767812007,0.0,1002.3332566329508,0.0,sell,,40.22999954223633,red
2019-01-04,42.77000045776367,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-07,42.939998626708984,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-08,43.0099983215332,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-09,43.41999816894531,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-10,41.5099983215332,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-11,41.25,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-14,41.08000183105469,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-15,41.310001373291016,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-16,41.16999816894531,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-17,41.66999816894531,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-18,41.93000030517578,1002.3332566329508,0.0,0.0,1002.3332566329508,0.0,hold,,,
2019-01-22,40.599998474121094,1002.2831399701192,-0.050116662831555914,24.686777774363364,1.1368683772161603e-13,1002.2831399701191,buy,40.599998474121094,,blue
2019-01-23,40.83000183105469,1007.8603856119234,5.577245641804211,0.0,1007.8603856119234,0.0,sell,,40.83000183105469,red
2019-01-24,40.849998474121094,1007.8099925926429,-0.050393019280591034,24.67099217227881,0.0,1007.8099925926429,buy,40.849998474121094,,blue
2019-01-25,42.59000015258789,1050.6324866258112,42.82249403316837,0.0,1050.6324866258112,0.0,sell,,42.59000015258789,red
2019-01-28,42.689998626708984,1050.6324866258112,0.0,0.0,1050.6324866258112,0.0,hold,,,
2019-01-29,43.11000061035156,1050.6324866258112,0.0,0.0,1050.6324866258112,0.0,hold,,,
2019-01-30,44.439998626708984,1050.57995500148,-0.052531624331322746,23.640413759375512,0.0,1050.57995500148,buy,44.439998626708984,,blue
2019-01-31,44.97999954223633,1063.345800074988,12.76584507350799,23.640413759375512,0.0,1063.345800074988,hold,,,
2019-02-01,45.06999969482422,1065.4734409205726,2.127640845584665,23.640413759375512,0.0,1065.4734409205726,hold,,,
2019-02-04,45.08000183105469,1065.7098955595386,0.2364546389660518,23.640413759375512,0.0,1065.7098955595386,hold,,,
2019-02-05,45.06999969482422,1065.4734409205726,-0.2364546389660518,23.640413759375512,0.0,1065.4734409205726,hold,,,
2019-02-06,44.790000915527344,1058.8541539258745,-6.619286994698086,23.640413759375512,0.0,1058.8541539258745,hold,,,
2019-02-07,44.470001220703125,1051.289228737356,-7.564925188518373,23.640413759375512,0.0,1051.289228737356,hold,,,
2019-02-08,44.560001373291016,1053.4168695829408,2.127640845584665,23.640413759375512,0.0,1053.4168695829408,hold,,,
2019-02-11,44.599998474121094,1054.362417595739,0.9455480127983265,23.640413759375512,0.0,1054.362417595739,hold,,,
2019-02-12,44.939998626708984,1062.2939218649794,7.9315042692403495,0.0,1062.2939218649794,0.0,sell,,44.939998626708984,red
2019-02-13,45.47999954223633,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-14,45.63999938964844,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-15,46.459999084472656,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-19,46.88999938964844,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-20,47.61000061035156,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-21,46.790000915527344,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-22,47.65999984741211,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-25,47.470001220703125,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-26,47.959999084472656,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-27,47.79999923706055,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-02-28,46.369998931884766,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-01,45.970001220703125,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-04,46.09000015258789,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-05,46.130001068115234,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-06,46.45000076293945,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-07,45.20000076293945,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-08,45.06999969482422,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-11,45.66999816894531,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-12,45.790000915527344,1062.2939218649794,0.0,0.0,1062.2939218649794,0.0,hold,,,
2019-03-13,46.459999084472656,1062.2408071688862,-0.053114696093189195,22.863556351724004,0.0,1062.2408071688862,buy,46.459999084472656,,blue
2019-03-14,45.900001525878906,1049.43727143115,-12.803535737736183,22.863556351724004,0.0,1049.43727143115,hold,,,
2019-03-15,45.66999816894531,1044.1785767188132,-5.258694712336819,22.863556351724004,0.0,1044.1785767188132,hold,,,
2019-03-18,46.77000045776367,1069.328541036237,25.149964317423837,22.863556351724004,0.0,1069.328541036237,hold,,,
2019-03-19,46.58000183105469,1064.984496727726,-4.344044308511002,22.863556351724004,0.0,1064.984496727726,hold,,,
2019-03-20,47.06999969482422,1076.187590498245,11.20309377051899,22.863556351724004,0.0,1076.187590498245,hold,,,
2019-03-21,47.33000183105469,1082.132163991519,5.944573493273992,22.863556351724004,0.0,1082.132163991519,hold,,,
2019-03-22,46.150001525878906,1055.1531605190812,-26.979003472437853,22.863556351724004,0.0,1055.1531605190812,hold,,,
2019-03-25,46.560001373291016,1064.5272151345862,9.374054615504974,22.863556351724004,0.0,1064.5272151345862,hold,,,
2019-03-26,47.27000045776367,1080.7603192120991,16.233104077512962,22.863556351724004,0.0,1080.7603192120991,hold,,,
2019-03-27,47.56999969482422,1087.6193686741071,6.859049462007988,22.863556351724004,0.0,1087.6193686741071,hold,,,
2019-03-28,47.75,1091.734815794821,4.115447120713952,22.863556351724004,0.0,1091.734815794821,hold,,,
2019-03-29,48.279998779296875,1103.85247275162,12.11765695679901,22.863556351724004,0.0,1103.85247275162,hold,,,
2019-04-01,49.75,1137.4619284982691,33.60945574664902,22.863556351724004,0.0,1137.4619284982691,hold,,,
2019-04-02,49.849998474121094,1139.7482492464233,2.2863207481541394,22.863556351724004,0.0,1139.7482492464233,hold,,,
2019-04-03,50.189998626708984,1147.4071097085218,7.658860462098573,0.0,1147.4071097085218,0.0,sell,,50.189998626708984,red
2019-04-04,49.95000076293945,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-05,50.209999084472656,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-08,50.880001068115234,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-09,50.38999938964844,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-10,50.77000045776367,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-11,50.099998474121094,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-12,50.470001220703125,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-15,49.7400016784668,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-16,49.279998779296875,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-17,48.93000030517578,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-18,48.720001220703125,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-22,48.939998626708984,1147.4071097085218,0.0,0.0,1147.4071097085218,0.0,hold,,,
2019-04-23,48.470001220703125,1147.3497393530365,-0.057370355485318214,23.67133712517766,0.0,1147.3497393530365,buy,48.470001220703125,,blue
2019-04-24,47.40999984741211,1122.2580894927135,-25.09164986032306,23.67133712517766,0.0,1122.2580894927135,hold,,,
2019-04-25,47.31999969482422,1120.0156527729341,-2.2424367197793345,0.0,1120.0156527729341,0.0,sell,,47.31999969482422,red
2019-04-26,47.380001068115234,1120.0156527729341,0.0,0.0,1120.0156527729341,0.0,hold,,,
2019-04-29,47.400001525878906,1120.0156527729341,0.0,0.0,1120.0156527729341,0.0,hold,,,
2019-04-30,47.130001068115234,1120.0156527729341,0.0,0.0,1120.0156527729341,0.0,hold,,,
2019-05-01,46.2599983215332,1120.0156527729341,0.0,0.0,1120.0156527729341,0.0,hold,,,
2019-05-02,45.970001220703125,1120.0156527729341,0.0,0.0,1120.0156527729341,0.0,hold,,,
2019-05-03,47.0,1120.0156527729341,0.0,0.0,1120.0156527729341,0.0,hold,,,
2019-05-06,46.20000076293945,1119.9596519902955,-0.05600078263864816,24.241550508559744,0.0,1119.9596519902955,buy,46.20000076293945,,blue
2019-05-07,46.130001068115234,1118.1509245775453,-1.8087274127501587,0.0,1118.1509245775453,0.0,sell,,46.130001068115234,red
2019-05-08,45.86000061035156,1118.1509245775453,0.0,0.0,1118.1509245775453,0.0,hold,,,
2019-05-09,45.54999923706055,1118.0950170313165,-0.055907546228809224,24.546543046297312,0.0,1118.0950170313165,buy,45.54999923706055,,blue
2019-05-10,46.0,1129.1409801296763,11.045963098359834,24.546543046297312,0.0,1129.1409801296763,hold,,,
2019-05-13,44.599998474121094,1094.7757824098078,-34.36519771986855,24.546543046297312,0.0,1094.7757824098078,hold,,,
2019-05-14,45.130001068115234,1107.7855138979344,13.00973148812659,24.546543046297312,0.0,1107.7855138979344,hold,,,
2019-05-15,45.18000030517578,1109.012822322723,1.227308424788589,24.546543046297312,0.0,1109.012822322723,hold,,,
2019-05-16,45.779998779296875,1123.7407106954493,14.727888372726284,24.546543046297312,0.0,1123.7407106954493,hold,,,
2019-05-17,45.70000076293945,1121.6648582397188,-2.0758524557304554,0.0,1121.6648582397188,0.0,sell,,45.70000076293945,red
2019-05-20,45.66999816894531,1121.6648582397188,0.0,0.0,1121.6648582397188,0.0,hold,,,
2019-05-21,45.779998779296875,1121.6648582397188,0.0,0.0,1121.6648582397188,0.0,hold,,,
2019-05-22,45.18000030517578,1121.6648582397188,0.0,0.0,1121.6648582397188,0.0,hold,,,
2019-05-23,44.689998626708984,1121.6648582397188,0.0,0.0,1121.6648582397188,0.0,hold,,,
2019-05-24,45.86000061035156,1121.6648582397188,0.0,0.0,1121.6648582397188,0.0,hold,,,
2019-05-28,46.310001373291016,1121.6648582397188,0.0,0.0,1121.6648582397188,0.0,hold,,,
2019-05-29,45.65999984741211,1121.6648582397188,0.0,0.0,1121.6648582397188,0.0,hold,,,
2019-05-30,45.619998931884766,1121.608774996807,-0.056083242911881825,24.585900948210924,0.0,1121.608774996807,buy,45.619998931884766,,blue
2019-05-31,45.11000061035156,1108.9590997791597,-12.6496752176472,0.0,1108.9590997791597,0.0,sell,,45.11000061035156,red
2019-06-03,45.52000045776367,1108.9590997791597,0.0,0.0,1108.9590997791597,0.0,hold,,,
2019-06-04,46.09000015258789,1108.9590997791597,0.0,0.0,1108.9590997791597,0.0,hold,,,
2019-06-05,45.5,1108.9036518241708,-0.05544795498894928,24.371508831300456,0.0,1108.9036518241708,buy,45.5,,blue
2019-06-06,45.93000030517578,1119.3834080592242,10.4797562350534,24.371508831300456,0.0,1119.3834080592242,hold,,,
2019-06-07,46.470001220703125,1132.4307907363952,13.047382677171072,0.0,1132.4307907363952,0.0,sell,,46.470001220703125,red
2019-06-10,46.79999923706055,1132.4307907363952,0.0,0.0,1132.4307907363952,0.0,hold,,,
2019-06-11,48.349998474121094,1132.4307907363952,0.0,0.0,1132.4307907363952,0.0,hold,,,
2019-06-12,48.220001220703125,1132.3741691968585,-0.05662153953676352,23.483495241196234,0.0,1132.3741691968585,buy,48.220001220703125,,blue
2019-06-13,48.93000030517578,1149.0474293183258,16.673260121467365,23.483495241196234,0.0,1149.0474293183258,hold,,,
2019-06-14,48.16999816894531,1131.1999227688586,-17.847506549467198,23.483495241196234,0.0,1131.1999227688586,hold,,,
2019-06-17,48.16999816894531,1131.1999227688586,0.0,23.483495241196234,0.0,1131.1999227688586,hold,,,
2019-06-18,49.59000015258789,1164.5465325942182,33.346609825359565,23.483495241196234,0.0,1164.5465325942182,hold,,,
2019-06-19,48.97999954223633,1150.2215861639006,-14.324946430317596,23.483495241196234,0.0,1150.2215861639006,hold,,,
2019-06-20,50.150001525878906,1177.6973221789613,27.475736015060647,23.483495241196234,0.0,1177.6973221789613,hold,,,
2019-06-21,49.709999084472656,1167.2477904873888,-10.449531691572474,0.0,1167.2477904873888,0.0,sell,,49.709999084472656,red
2019-06-24,50.36000061035156,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-06-25,50.220001220703125,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-06-26,50.79999923706055,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-06-27,51.04999923706055,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-06-28,51.11000061035156,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-01,51.380001068115234,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-02,51.810001373291016,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-03,51.70000076293945,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-05,49.369998931884766,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-08,49.84000015258789,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-09,49.5,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-10,50.15999984741211,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-11,49.900001525878906,1167.2477904873888,0.0,0.0,1167.2477904873888,0.0,hold,,,
2019-07-12,49.939998626708984,1167.1894280978645,-0.05836238952429085,23.371835406371567,0.0,1167.1894280978645,buy,49.939998626708984,,blue
2019-07-15,50.40999984741211,1178.1742192689317,10.984791171067172,23.371835406371567,0.0,1178.1742192689317,hold,,,
2019-07-16,50.13999938964844,1171.8638130104341,-6.310406258497551,23.371835406371567,0.0,1171.8638130104341,hold,,,
2019-07-17,50.41999816894531,1178.4078983941456,6.54408538371149,23.371835406371567,0.0,1178.4078983941456,hold,,,
2019-07-18,50.209999084472656,1173.499834356362,-4.908064037783561,23.371835406371567,0.0,1173.499834356362,hold,,,
2019-07-19,50.790000915527344,1187.0555416871662,13.555707330804125,23.371835406371567,0.0,1187.0555416871662,hold,,,
2019-07-22,50.810001373291016,1187.522989094071,0.4674474069047392,23.371835406371567,0.0,1187.522989094071,hold,,,
2019-07-23,51.0,1191.96360572495,4.440616630879049,23.371835406371567,0.0,1191.96360572495,hold,,,
2019-07-24,48.91999816894531,1143.3501452845883,-48.61346044036168,23.371835406371567,0.0,1143.3501452845883,hold,,,
2019-07-25,48.70000076293945,1138.2084021215906,-5.141743162997727,23.371835406371567,0.0,1138.2084021215906,hold,,,
2019-07-26,48.56999969482422,1135.1700385549489,-3.038363566641692,23.371835406371567,0.0,1135.1700385549489,hold,,,
2019-07-29,49.040000915527344,1146.154829726016,10.984791171067172,23.371835406371567,0.0,1146.154829726016,hold,,,
2019-07-30,48.790000915527344,1140.3118708744232,-5.842958851592812,23.371835406371567,0.0,1140.3118708744232,hold,,,
2019-07-31,47.7400016784668,1115.7714615290283,-24.54040934539489,23.371835406371567,0.0,1115.7714615290283,hold,,,
2019-08-01,45.84000015258789,1071.3649385943318,-44.40652293469657,23.371835406371567,0.0,1071.3649385943318,hold,,,
2019-08-02,44.91999816894531,1049.862803659102,-21.502134935229833,23.371835406371567,0.0,1049.862803659102,hold,,,
2019-08-05,43.56999969482422,1018.310861523091,-31.551942136010894,23.371835406371567,0.0,1018.310861523091,hold,,,
2019-08-06,43.43000030517578,1015.0388188312353,-3.272042691855745,23.371835406371567,0.0,1015.0388188312353,hold,,,
2019-08-07,43.20000076293945,1009.663307386547,-5.3755114446883,23.371835406371567,0.0,1009.663307386547,hold,,,
2019-08-08,44.349998474121094,1036.4372105235275,26.773903136980493,0.0,1036.4372105235275,0.0,sell,,44.349998474121094,red
2019-08-09,43.439998626708984,1036.3853886630013,-0.05182186052616089,23.85785960927223,0.0,1036.3853886630013,buy,43.439998626708984,,blue
2019-08-12,43.11000061035156,1028.409491083176,-7.975897579825414,0.0,1028.409491083176,0.0,sell,,43.11000061035156,red
2019-08-13,44.02000045776367,1028.3580706086218,-0.05142047455410648,23.361155381979408,0.0,1028.3580706086218,buy,44.02000045776367,,blue
2019-08-14,42.70000076293945,997.5213526336678,-30.836717974954013,23.361155381979408,0.0,997.5213526336678,hold,,,
2019-08-15,42.95000076293945,1003.3616414791627,5.840288845494911,23.361155381979408,0.0,1003.3616414791627,hold,,,
2019-08-16,42.650001525878906,996.353312687716,-7.008328791446729,23.361155381979408,0.0,996.353312687716,hold,,,
2019-08-19,42.959999084472656,1003.4948543006767,7.1415416129607365,0.0,1003.4948543006767,0.0,sell,,42.959999084472656,red
2019-08-20,41.970001220703125,1003.4446795579616,-0.05017474271505762,23.908616878070962,0.0,1003.4446795579616,buy,41.970001220703125,,blue
2019-08-21,41.529998779296875,992.9248297609637,-10.51984979699796,23.908616878070962,0.0,992.9248297609637,hold,,,
2019-08-22,41.34000015258789,988.382225387619,-4.542604373344716,23.908616878070962,0.0,988.382225387619,hold,,,
2019-08-23,40.84000015258789,976.4279169485835,-11.954308439035458,23.908616878070962,0.0,976.4279169485835,hold,,,
2019-08-26,41.13999938964844,983.6004837711777,7.172566822594149,23.908616878070962,0.0,983.6004837711777,hold,,,
2019-08-27,41.040000915527344,981.2096585650248,-2.39082520615284,23.908616878070962,0.0,981.2096585650248,hold,,,
2019-08-28,41.650001525878906,995.7939294533097,14.584270888284891,23.908616878070962,0.0,995.7939294533097,hold,,,
2019-08-29,41.88999938964844,1001.531946429731,5.73801697642125,23.908616878070962,0.0,1001.531946429731,hold,,,
2019-08-30,43.189998626708984,1032.509868817383,30.97792238765203,0.0,1032.509868817383,0.0,sell,,43.189998626708984,red
2019-09-03,42.72999954223633,1032.509868817383,0.0,0.0,1032.509868817383,0.0,hold,,,
2019-09-04,44.310001373291016,1032.509868817383,0.0,0.0,1032.509868817383,0.0,hold,,,
2019-09-05,43.290000915527344,1032.509868817383,0.0,0.0,1032.509868817383,0.0,hold,,,
2019-09-06,43.130001068115234,1032.509868817383,0.0,0.0,1032.509868817383,0.0,hold,,,
2019-09-09,43.630001068115234,1032.509868817383,0.0,0.0,1032.509868817383,0.0,hold,,,
2019-09-10,44.06999969482422,1032.458243323942,-0.051625493440951686,23.42768891476073,0.0,1032.458243323942,buy,44.06999969482422,,blue
2019-09-11,44.04999923706055,1031.88647985342,-0.5717634705220007,0.0,1031.88647985342,0.0,sell,,44.04999923706055,red
2019-09-12,44.5,1031.88647985342,0.0,0.0,1031.88647985342,0.0,hold,,,
2019-09-13,45.560001373291016,1031.88647985342,0.0,0.0,1031.88647985342,0.0,hold,,,
2019-09-16,45.380001068115234,1031.8348855294273,-0.051594323992731006,22.737656704340896,0.0,1031.8348855294273,buy,45.380001068115234,,blue
2019-09-17,45.04999923706055,1024.331417183102,-7.503468346325235,22.737656704340896,0.0,1024.331417183102,hold,,,
2019-09-18,44.58000183105469,1013.6447775134101,-10.686639669692,22.737656704340896,0.0,1013.6447775134101,hold,,,
2019-09-19,44.84000015258789,1019.4545744391277,5.809796925717592,0.0,1019.4545744391277,0.0,sell,,44.84000015258789,red
2019-09-20,44.40999984741211,1019.4545744391277,0.0,0.0,1019.4545744391277,0.0,hold,,,
2019-09-23,44.11000061035156,1019.4036017104057,-0.050972728721944804,23.110487136814413,0.0,1019.4036017104057,buy,44.11000061035156,,blue
2019-09-24,42.66999816894531,986.1244438113052,-33.27915789910048,23.110487136814413,0.0,986.1244438113052,hold,,,
2019-09-25,43.04999923706055,994.906453607958,8.782009796652801,23.110487136814413,0.0,994.906453607958,hold,,,
2019-09-26,42.95000076293945,992.5954401580815,-2.3110134498765547,23.110487136814413,0.0,992.5954401580815,hold,,,
2019-09-27,43.08000183105469,995.5998281705307,3.004388012449226,23.110487136814413,0.0,995.5998281705307,hold,,,
2019-09-30,42.84000015258789,990.0532724675099,-5.546555703020772,23.110487136814413,0.0,990.0532724675099,hold,,,
2019-10-01,42.4900016784668,981.9646372334297,-8.088635234080243,23.110487136814413,0.0,981.9646372334297,hold,,,
2019-10-02,41.25,953.3075943935945,-28.657042839835185,23.110487136814413,0.0,953.3075943935945,hold,,,
2019-10-03,41.38999938964844,956.4473941823779,3.139799788783421,0.0,956.4473941823779,0.0,sell,,41.38999938964844,red
2019-10-04,41.810001373291016,956.4473941823779,0.0,0.0,956.4473941823779,0.0,hold,,,
2019-10-07,41.279998779296875,956.4473941823779,0.0,0.0,956.4473941823779,0.0,hold,,,
2019-10-08,40.97999954223633,956.3995718126687,-0.04782236970925169,23.338203574818216,0.0,956.3995718126687,buy,40.97999954223633,,blue
2019-10-09,41.02000045776367,957.333121322425,0.9335495097562898,23.338203574818216,0.0,957.333121322425,hold,,,
2019-10-10,42.040000915527344,981.1380996521214,23.804978329696382,23.338203574818216,0.0,981.1380996521214,hold,,,
2019-10-11,43.18000030517578,1007.7436374829051,26.60553783078376,23.338203574818216,0.0,1007.7436374829051,hold,,,
2019-10-14,42.09000015258789,982.3049920252259,-25.438645457679172,23.338203574818216,0.0,982.3049920252259,hold,,,
2019-10-15,42.029998779296875,980.8065772938155,-1.4984147314104348,0.0,980.8065772938155,0.0,sell,,42.029998779296875,red
2019-10-16,41.56999969482422,980.8065772938155,0.0,0.0,980.8065772938155,0.0,hold,,,
2019-10-17,41.130001068115234,980.8065772938155,0.0,0.0,980.8065772938155,0.0,hold,,,
2019-10-18,41.02000045776367,980.8065772938155,0.0,0.0,980.8065772938155,0.0,hold,,,
2019-10-21,41.720001220703125,980.8065772938155,0.0,0.0,980.8065772938155,0.0,hold,,,
2019-10-22,41.88999938964844,980.8065772938155,0.0,0.0,980.8065772938155,0.0,hold,,,
2019-10-23,42.43000030517578,980.8065772938155,0.0,0.0,980.8065772938155,0.0,hold,,,
2019-10-24,42.150001525878906,980.7575369649508,-0.04904032886474852,23.268268124801693,-1.1368683772161603e-13,980.7575369649509,buy,42.150001525878906,,blue
2019-10-25,42.4900016784668,988.5698848026715,7.812347837720722,0.0,988.5698848026715,0.0,sell,,42.4900016784668,red
2019-10-28,43.279998779296875,988.5698848026715,0.0,0.0,988.5698848026715,0.0,hold,,,
2019-10-29,43.13999938964844,988.5698848026715,0.0,0.0,988.5698848026715,0.0,hold,,,
2019-10-30,42.849998474121094,988.5698848026715,0.0,0.0,988.5698848026715,0.0,hold,,,
2019-10-31,42.41999816894531,988.5204563084312,-0.04942849424026008,23.30317065011342,-1.1368683772161603e-13,988.5204563084313,buy,42.41999816894531,,blue
2019-11-01,43.5099983215332,1013.9209158728365,25.40045956440531,23.30317065011342,-1.1368683772161603e-13,1013.9209158728366,hold,,,
2019-11-04,44.34000015258789,1033.2625901818105,19.341674308974007,23.30317065011342,-1.1368683772161603e-13,1033.2625901818105,hold,,,
2019-11-05,45.29999923706055,1055.6336126712295,22.37102248941892,23.30317065011342,-1.1368683772161603e-13,1055.6336126712297,hold,,,
2019-11-06,44.939998626708984,1047.244457014062,-8.389155657167521,23.30317065011342,-1.1368683772161603e-13,1047.2444570140622,hold,,,
2019-11-07,45.040000915527344,1049.5748274157982,2.330370401736218,23.30317065011342,-1.1368683772161603e-13,1049.5748274157984,hold,,,
2019-11-08,44.20000076293945,1030.0001605139214,-19.574666901876753,23.30317065011342,-1.1368683772161603e-13,1030.0001605139214,hold,,,
2019-11-11,43.650001525878906,1017.1834344352671,-12.816726078654256,23.30317065011342,-1.1368683772161603e-13,1017.1834344352673,hold,,,
2019-11-12,43.540000915527344,1014.6200714406281,-2.5633629946390784,23.30317065011342,-1.1368683772161603e-13,1014.6200714406282,hold,,,
2019-11-13,42.9900016784668,1001.8033453619739,-12.816726078654142,23.30317065011342,-1.1368683772161603e-13,1001.803345361974,hold,,,
2019-11-14,43.119998931884766,1004.7322102730648,2.928864911090841,0.0,1004.7322102730648,0.0,sell,,43.119998931884766,red
2019-11-15,43.900001525878906,1004.7322102730648,0.0,0.0,1004.7322102730648,0.0,hold,,,
2019-11-18,43.70000076293945,1004.7322102730648,0.0,0.0,1004.7322102730648,0.0,hold,,,
2019-11-19,44.119998931884766,1004.7322102730648,0.0,0.0,1004.7322102730648,0.0,hold,,,
2019-11-20,43.380001068115234,1004.6819736625512,-0.050236610513593405,23.1600264851308,0.0,1004.6819736625512,buy,43.380001068115234,,blue
2019-11-21,43.400001525878906,1005.0446702755933,0.36269661304208967,0.0,1005.0446702755933,0.0,sell,,43.400001525878906,red
2019-11-22,43.95000076293945,1005.0446702755933,0.0,0.0,1005.0446702755933,0.0,hold,,,
2019-11-25,44.45000076293945,1005.0446702755933,0.0,0.0,1005.0446702755933,0.0,hold,,,
2019-11-26,44.650001525878906,1004.9944180420795,-0.05025223351378827,22.508272871157462,0.0,1004.9944180420795,buy,44.650001525878906,,blue
2019-11-27,44.86000061035156,1009.7211347380833,4.726716696003791,22.508272871157462,0.0,1009.7211347380833,hold,,,
2019-11-29,44.41999816894531,999.8174397229359,-9.903695015147377,22.508272871157462,0.0,999.8174397229359,hold,,,
2019-12-02,44.619998931884766,1004.3191114696168,4.501671746680927,22.508272871157462,0.0,1004.3191114696168,hold,,,
2019-12-03,43.79999923706055,985.8623345842475,-18.456776885369322,22.508272871157462,0.0,985.8623345842475,hold,,,
2019-12-04,44.369998931884766,998.5921740475023,12.729839463254848,0.0,998.5921740475023,0.0,sell,,44.369998931884766,red
2019-12-05,43.970001220703125,998.5422444387999,-0.049929608702427686,22.709625124336814,-1.1368683772161603e-13,998.5422444388,buy,43.970001220703125,,blue
2019-12-06,44.630001068115234,1013.5305935556485,14.988349116848553,22.709625124336814,-1.1368683772161603e-13,1013.5305935556486,hold,,,
2019-12-09,45.0099983215332,1022.1601887290482,8.629595173399707,22.709625124336814,-1.1368683772161603e-13,1022.1601887290483,hold,,,
2019-12-10,45.25,1027.6105368762405,5.450348147192358,22.709625124336814,-1.1368683772161603e-13,1027.6105368762408,hold,,,
